,date_time,location,name,text
1054,Sat Jul 04 15:49:06 +0000 2015,New York,Lincoln Chafee,RT @Karissa_Hand: Rocking my mom's Hillary shirt this weekend. She was a fierce supporter from the start @HillaryClinton #Hillary2016 http:…
1055,Sat Jul 04 14:09:23 +0000 2015,New York,Lincoln Chafee,Happy Fourth of July! http://t.co/imqDsCjsK8
1056,Sat Jul 04 02:34:57 +0000 2015,New York,Lincoln Chafee,Dream big. https://t.co/nFuvXGLOuK
1057,Fri Jul 03 21:02:12 +0000 2015,New York,Lincoln Chafee,"A great start to the weekend at Dartmouth College in Hanover, New Hampshire. http://t.co/u41umW75P9"
1058,Fri Jul 03 20:30:42 +0000 2015,New York,Lincoln Chafee,RT @colleenlowry: .@looneyngilo2 became a citizen and registered to vote for the first time this morning for @HillaryforNV! http://t.co/urA…
1059,Fri Jul 03 18:49:14 +0000 2015,New York,Lincoln Chafee,Ready for the long weekend? Show us your style by tagging your photos #Hillary2016. (via chanceyloulou on Instagram) http://t.co/RuBosPk2Ub
1060,Fri Jul 03 18:29:13 +0000 2015,New York,Lincoln Chafee,"RT @MikeOllen: Unbelievable crowd, unbelievable enthusiasm in Hanover to see @HillaryClinton. #fitn #nhpolitics #HillaryInNH http://t.co/8G…"
1061,Fri Jul 03 16:44:03 +0000 2015,New York,Lincoln Chafee,http://t.co/6KDyWewGpl
1062,Fri Jul 03 14:20:22 +0000 2015,New York,Lincoln Chafee,RT @HillaryforNH: TODAY: Hillary's on her way to New Hampshire! Follow along using #HillaryInNH
1063,Fri Jul 03 02:58:18 +0000 2015,New York,Lincoln Chafee,"Dinner. With Hillary. Yes, that Hillary. Enter for your spot at the table. → http://t.co/00eQU4vo3v http://t.co/g3tcgym0lt"
1064,Fri Jul 03 00:01:10 +0000 2015,New York,Lincoln Chafee,Now pinning savvy supporters' DIY creations: http://t.co/DeIHEOBZ3d http://t.co/V7aZKRsyqg
1065,Thu Jul 02 22:52:39 +0000 2015,New York,Lincoln Chafee,RT @HillaryforIA: It all starts here. #Hillary2016 http://t.co/IYCBVpESYH
1066,Thu Jul 02 22:02:49 +0000 2015,New York,Lincoln Chafee,"Song of the week, brought to you by 93-year-old Jerry R. in California. http://t.co/1KJcSaOvvb #Hillary2016"
1067,Thu Jul 02 18:00:21 +0000 2015,New York,Lincoln Chafee,What this campaign is about: Building a future where every American has the opportunity to get ahead and stay ahead. http://t.co/e7myYGuS12
1068,Thu Jul 02 15:23:37 +0000 2015,New York,Lincoln Chafee,"51 years later, the Civil Rights Act remains one of our country's greatest triumphs—and an enduring call to keep fighting for equality. -H"
1069,Thu Jul 02 13:00:08 +0000 2015,New York,Lincoln Chafee,"From Park Ridge to Roosevelt Island and beyond, follow all of Hillary's Memorable Moments on @Pinterest: http://t.co/cLwTvurEZ6"
1070,Wed Jul 01 23:38:16 +0000 2015,New York,Lincoln Chafee,Here's your must-read of the day: http://t.co/mMJICVBwwx http://t.co/U08ggRJYBh
1071,Wed Jul 01 22:11:22 +0000 2015,New York,Lincoln Chafee,Grandmother knows best. Pins from Hillary's favorite new job: http://t.co/AMSQ9OeA6U http://t.co/eKum9HThfq
1072,Wed Jul 01 20:52:19 +0000 2015,New York,Lincoln Chafee,"RT @emmyruiz: ""I had @hillaryclinton’s ear, and when I spoke, she made me feel like I was the only person in the room.""  http://t.co/YK7Uls…"
1073,Wed Jul 01 18:21:50 +0000 2015,New York,Lincoln Chafee,"We had to. 

Get your official #Hillary2016 koozie: http://t.co/REHJMunDui http://t.co/HhNYHUpNAZ"
1074,Wed Jul 01 17:17:22 +0000 2015,New York,Lincoln Chafee,Grandmothers' Club unite! Thank you! https://t.co/hmCf6cCQcI
1075,Wed Jul 01 16:05:03 +0000 2015,New York,Lincoln Chafee,"RT @HillaryforNH: ""No child, no adult should go without quality, affordable health care."" - Hillary Clinton. WATCH --&gt; http://t.co/0C1VONSu…"
1076,Wed Jul 01 15:03:59 +0000 2015,New York,Lincoln Chafee,(3/3) Just one thing left to say to everyone who has pitched in to support this campaign: Thank you. -H http://t.co/TQTBWUZ3MW
1077,Wed Jul 01 15:02:51 +0000 2015,New York,Lincoln Chafee,(2/3) Here's a number we're especially proud of. -H https://t.co/5OF040W57R
1078,Wed Jul 01 15:01:58 +0000 2015,New York,Lincoln Chafee,"(1/3) Still running the numbers—but here's what we know: In the first quarter of this campaign, supporters gave more than $45 million. -H"
1079,Wed Jul 01 13:31:29 +0000 2015,New York,Lincoln Chafee,New US Embassy in Havana helps us engage Cuban people &amp; build on efforts to support positive change. Good step for US &amp; Cuban people. -H
1080,Wed Jul 01 04:20:10 +0000 2015,New York,Lincoln Chafee,"If you've been thinking about donating, now's the time Hillary needs you most! Chip in before midnight local time: http://t.co/l0IiiUIpAC"
1081,Wed Jul 01 03:40:27 +0000 2015,New York,Lincoln Chafee,Last chance! We’re closing the books on this quarter at midnight. Get us over the finish line by chipping in $5: http://t.co/l0IiiUIpAC
1082,Wed Jul 01 02:42:46 +0000 2015,New York,Lincoln Chafee,"To win this, we need to start strong—that's why early donations are so critical. Chip in: http://t.co/cpofiE29TV"
1083,Wed Jul 01 02:05:43 +0000 2015,New York,Lincoln Chafee,The hippest way to spend ten bucks: being one of the first to support #Hillary2016. http://t.co/xvr0lRmmND http://t.co/QZ1y5EfphX
1084,Wed Jul 01 01:11:24 +0000 2015,New York,Lincoln Chafee,"Puerto Rico's debt crisis is not theirs alone. For PR's economy to grow &amp; their people to thrive, they need real tools &amp; real support. -H"
1085,Wed Jul 01 00:30:17 +0000 2015,New York,Lincoln Chafee,The ability to organize &amp; bargain collectively is a fundamental American right. Proud to stand with unions &amp; working families. #SCOTUS -H
1086,Tue Jun 30 23:34:48 +0000 2015,New York,Lincoln Chafee,Reauthorizing @EximBankUS means supporting America's small businesses. Time for Congress to put politics aside &amp; act. http://t.co/WhXf1smlGU
1087,Tue Jun 30 21:30:08 +0000 2015,New York,Lincoln Chafee,The positive: This magnet is yours for $10. The negative: Just a few hours left to get one. → http://t.co/ASwZt9AAis http://t.co/8LEoUun70I
1088,Tue Jun 30 20:22:59 +0000 2015,New York,Lincoln Chafee,RT @TheBriefing2016: A veteran's spouse found someone willing to listen: Hillary Clinton. Read Kelly's letter: http://t.co/hOtqNXg6sK http:…
1089,Tue Jun 30 19:04:14 +0000 2015,New York,Lincoln Chafee,"Just pinned to our ""Women Who Inspire"" board: the newest principal ballerina at @ABTBallet. Congrats, @mistyonpointe! http://t.co/7CHabDGyvk"
1090,Tue Jun 30 18:35:21 +0000 2015,New York,Lincoln Chafee,RT @johnpodesta: A chef's promise: you won't find a better spatula than the Grillary Clinton. http://t.co/Q2Q7EHHgAY http://t.co/FaidRP2ikn
1091,Tue Jun 30 17:59:18 +0000 2015,New York,Lincoln Chafee,RT @wangersays: .@HillaryforNV superstar @LindaOverbey put the finishing touches on her mural last night. http://t.co/pnYC92oaHp
1092,Tue Jun 30 17:21:36 +0000 2015,New York,Lincoln Chafee,Inscríbete para ganar una cena con Hillary. → http://t.co/GCNjjOPrOG http://t.co/0CIAMFP081
1093,Tue Jun 30 15:53:10 +0000 2015,New York,Lincoln Chafee,President Obama is right to update overtime rules for the modern workforce—a win for our economy and workers nationwide. -H
1094,Tue Jun 30 14:47:01 +0000 2015,New York,Lincoln Chafee,Introducing: Pinspiration from Hillary! Follow for granddaughter gift ideas and more: http://t.co/XjY4hmNKcP http://t.co/urM7SP8gpY
1095,Tue Jun 30 14:20:08 +0000 2015,New York,Lincoln Chafee,Cheers! Grab yours: http://t.co/V4gNWX8wo6 https://t.co/ZuEOp27Ept
1096,Tue Jun 30 13:24:03 +0000 2015,New York,Lincoln Chafee,Midnight deadline! Put your name on the list of supporters who were with HRC from the start: http://t.co/8W3E2ecCsY http://t.co/x5UHYoBU1E
1097,Tue Jun 30 01:15:29 +0000 2015,New York,Lincoln Chafee,"We have 27 hours to hit our first fundraising goal: 50,000 donors before midnight tomorrow. Can you chip in $5? http://t.co/bPI6uMAik7"
1098,Mon Jun 29 23:37:12 +0000 2015,New York,Lincoln Chafee,"Step 1: Pitch in $10 before the first fundraising deadline
Step 2: Get a #Hillary2016 magnet! http://t.co/slunFkDQA5 http://t.co/c5E0joe3MO"
1099,Mon Jun 29 22:41:12 +0000 2015,New York,Lincoln Chafee,"RT @nicolemfell: Do I need #Hillary2016 flash tats? Um, Absolutely. https://t.co/erijhWCHrf http://t.co/9ddvMgvKsY"
1100,Mon Jun 29 21:49:23 +0000 2015,New York,Lincoln Chafee,RT @AmandaRenteria: Mi abuela me enseñó la importancia del respeto. Me alegro que @Univision y @NBCUniversal terminaron sus enlances comerc…
1101,Mon Jun 29 21:17:38 +0000 2015,New York,Lincoln Chafee,Hillary needs you. Help the campaign end its first quarter strong by meeting our goal before the deadline: http://t.co/VUQdxh0NRP
1102,Mon Jun 29 20:09:02 +0000 2015,New York,Lincoln Chafee,"Just one of the millions of reasons why Hillary's fighting for affordable health care: Meghan R. from New Hampshire.
https://t.co/gNrShOlk2z"
1103,Mon Jun 29 17:13:07 +0000 2015,New York,Lincoln Chafee,Fun in the sun—#Hillary2016 style. Shop the all-new summer collection: http://t.co/2yp6AyX9zG http://t.co/7lWMyVgNck
1104,Mon Jun 29 13:59:52 +0000 2015,New York,Lincoln Chafee,Team #Hillary2016 out in full force at #NYCpride2015—plus a few familiar faces. @ChelseaClinton @jasoncollins98 http://t.co/HfTvFwgFsk
1105,Mon Jun 29 13:00:04 +0000 2015,New York,Lincoln Chafee,Celebrate history with a free sticker! Just tell us where to send it: http://t.co/ZjEMZEW74y #lovewins http://t.co/t2WYHzedwg
1106,Mon Jun 29 01:01:05 +0000 2015,New York,Lincoln Chafee,RT @BrynneCraig: Proud to be a part of team @HillaryClinton #Pride2015 #LoveWon http://t.co/Gdfx1notgc
1107,Mon Jun 29 00:44:24 +0000 2015,New York,Lincoln Chafee,"Chip in now, and you can always say you were one of the very first donors of the #Hillary2016 campaign: http://t.co/QutSL0wtJc"
1108,Sun Jun 28 21:04:53 +0000 2015,New York,Lincoln Chafee,Paws up. Get the look: http://t.co/RNgCdXQgKH @ladygaga http://t.co/QldW53nIN7
1109,Sun Jun 28 20:30:14 +0000 2015,New York,Lincoln Chafee,RT @barilurie: #NYCPride2015 with @ChelseaClinton &amp; @jaremeymcmullin #LoveWins http://t.co/epK84pluLm
1110,Sun Jun 28 14:53:28 +0000 2015,New York,Lincoln Chafee,Hillary lamenta la declaración de un candidato a la presidencia del Partido Republicano sobre los inmigrantes. http://t.co/40Tm1pmWiY
1111,Sun Jun 28 13:31:05 +0000 2015,New York,Lincoln Chafee,RT if you agree with Hillary: It's time to stop the partisan attacks on health care. http://t.co/WPntVwBGyN http://t.co/OVxyljLlxs
1112,Sat Jun 27 21:59:02 +0000 2015,New York,Lincoln Chafee,Have a great weekend. (And don't forget to grab your commemorative buttons: http://t.co/rK2EzbeuHv) #lovewins http://t.co/koBcExuN5K
1113,Sat Jun 27 21:05:02 +0000 2015,New York,Lincoln Chafee,"Seven years ago today: unity in Unity, NH. http://t.co/HsBuw8jwZU"
1114,Sat Jun 27 18:44:26 +0000 2015,New York,Lincoln Chafee,Hillary needs you. Help the campaign end its first quarter strong by meeting our goal before the deadline: http://t.co/VXgn1XHr3h
1115,Sat Jun 27 17:00:24 +0000 2015,New York,Lincoln Chafee,You'll want to read this: Hillary's remarks at the Jefferson Jackson Dinner → http://t.co/lllS5yoNKg http://t.co/ULz8Q17RWf
1116,Sat Jun 27 16:01:48 +0000 2015,New York,Lincoln Chafee,"""Our country at its best."" Read Hillary's statement on yesterday's historic win for marriage equality, on @Medium: http://t.co/F12o9NfUtK"
1117,Sat Jun 27 15:03:17 +0000 2015,New York,Lincoln Chafee,"RT @blainemarie_: Breakfast of champions for #WeekendofAction @HillaryforSC 

Pretend this is an effective Hillary ""H"" http://t.co/ULz5jpEo…"
1118,Sat Jun 27 14:58:01 +0000 2015,New York,Lincoln Chafee,Best Pride month ever. Celebrate with the Hillary Pride collection: http://t.co/PMt81ZKcbk #lovewins http://t.co/2lyVeNY436
1119,Sat Jun 27 00:44:43 +0000 2015,New York,Lincoln Chafee,A proud day. http://t.co/Iedos1hYTk
1120,Sat Jun 27 00:30:18 +0000 2015,New York,Lincoln Chafee,Don't miss this: Hillary speaks at the @vademocrats Jefferson-Jackson Dinner. Watch live: http://t.co/O7xmM8qUpg
1121,Sat Jun 27 00:11:50 +0000 2015,New York,Lincoln Chafee,"To: Everyone celebrating

From: Hillary for America staff
https://t.co/oMSywbAs7a"
1122,Fri Jun 26 23:33:19 +0000 2015,New York,Lincoln Chafee,RT @stephaniesyoon: Never too young to show support for #MarriageEquaility or @HillaryClinton #HillaryforIA #Hillary2016 http://t.co/uxmocl…
1123,Fri Jun 26 22:52:48 +0000 2015,New York,Lincoln Chafee,RT @KimKennedy4: #Hillary2016 Babies for Hillary! http://t.co/XwTKUQpjBs
1124,Fri Jun 26 22:37:54 +0000 2015,New York,Lincoln Chafee,H is for history in the making. Get your free celebratory bumper sticker here → http://t.co/3MV8txaDbR http://t.co/WcdHM73eUv
1125,Fri Jun 26 21:13:02 +0000 2015,New York,Lincoln Chafee,Planning a wedding? We've got the perfect party favors: http://t.co/FCF9NShdYQ http://t.co/d0nvlQiyjz
1126,Fri Jun 26 19:58:02 +0000 2015,New York,Lincoln Chafee,A day to remember. http://t.co/F12o9NfUtK http://t.co/o1rIifb8yd
1127,Fri Jun 26 17:28:04 +0000 2015,New York,Lincoln Chafee,"Our hearts are full for Dave, Dan, and Jaylah, and loving families in all 50 states. http://t.co/OXouvCrUwa"
1128,Fri Jun 26 14:26:19 +0000 2015,New York,Lincoln Chafee,Our new favorite map. RT if you live in a state where marriage equality is law. http://t.co/7GlCwCJHyg
1129,Fri Jun 26 14:08:47 +0000 2015,New York,Lincoln Chafee,Proud. http://t.co/9J44PCYeuQ
1130,Fri Jun 26 14:05:31 +0000 2015,New York,Lincoln Chafee,Proud to celebrate a historic victory for marriage equality—&amp; the courage &amp; determination of LGBT Americans who made it possible. -H
1131,Fri Jun 26 13:38:00 +0000 2015,New York,Lincoln Chafee,Put your name next to Hillary's if you agree: http://t.co/xQtbs2Af31 http://t.co/rjZpaBSLSL
1132,Fri Jun 26 03:06:05 +0000 2015,New York,Lincoln Chafee,Before midnight: Enter to win a dinner with Hillary &amp; it will be counted twice. Don't wait! → http://t.co/mLeNKLQEl7 http://t.co/crGpb9LD8z
1133,Fri Jun 26 02:11:52 +0000 2015,New York,Lincoln Chafee,"Latest GOP attack on EPA is dangerous &amp; shortsighted. Protecting the environment is good for communities, families, &amp; our economy. -H"
1134,Fri Jun 26 01:36:07 +0000 2015,New York,Lincoln Chafee,#ChelseasMom2016 https://t.co/0E3Fc23LKa
1135,Thu Jun 25 22:55:47 +0000 2015,New York,Lincoln Chafee,"RT @LinkedInPulse: ""It's time for full marriage equality."" The latest post from @HillaryClinton: http://t.co/86fpFFQxrP"
1136,Thu Jun 25 20:29:12 +0000 2015,New York,Lincoln Chafee,Stand with Hillary if you're with her in the fight for affordable health care: http://t.co/I033MLF7sb http://t.co/CKWhtoiH66
1137,Thu Jun 25 19:22:16 +0000 2015,New York,Lincoln Chafee,"""Now is our chance to beat the odds and give the American people the health security they need.""–Hillary in 1993 http://t.co/aaCNeVQo4U"
1138,Thu Jun 25 18:13:37 +0000 2015,New York,Lincoln Chafee,"""I’m waiting and hoping."" Read Hillary's letter in support of equality, then add your name: http://t.co/kTqs1ojj7y http://t.co/FZZaS2PqyU"
1139,Thu Jun 25 17:02:20 +0000 2015,New York,Lincoln Chafee,"""You have to get up off the floor—and you keep fighting."" Hillary on the fight for health care back in 1993: http://t.co/vedCBng2cz"
1140,Thu Jun 25 15:10:50 +0000 2015,New York,Lincoln Chafee,Everyone deserves to live free from discrimination. Glad the Supreme Court did the right thing to #KeepHousingFair. -H
1141,Thu Jun 25 14:46:43 +0000 2015,New York,Lincoln Chafee,A great day! Add your name if you agree: Affordable health care is a basic human right → http://t.co/5xR3n1XDoc http://t.co/kATncnkfGq
1142,Thu Jun 25 14:37:30 +0000 2015,New York,Lincoln Chafee,Yes! SCOTUS affirms what we know is true in our hearts &amp; under the law: Health insurance should be affordable &amp; available to all. -H
1143,Thu Jun 25 02:45:49 +0000 2015,New York,Lincoln Chafee,"Dinner. With Hillary. Yes, that Hillary. Enter for your spot at the table: → http://t.co/TQszKfgaeJ http://t.co/pEwjGB93uK"
1144,Wed Jun 24 23:09:35 +0000 2015,New York,Lincoln Chafee,Happy campers. http://t.co/Q7r1SFefHY
1145,Wed Jun 24 21:17:45 +0000 2015,New York,Lincoln Chafee,RT @HillaryforNV: Ready for the Weekend of Action? Let's go: http://t.co/C5f6ajl04J #Hillary2016 http://t.co/dmC81ddd5z
1146,Wed Jun 24 18:27:00 +0000 2015,New York,Lincoln Chafee,"RT if you agree with Hillary: Every American deserves quality, affordable health care. http://t.co/d9j9Ab3G4T"
1147,Wed Jun 24 17:33:30 +0000 2015,New York,Lincoln Chafee,"RT @sa_elizabeth: We quilt for democracy, we quilt for @HillaryClinton and we quilt for each other. #HillaryQuiltProject http://t.co/FJEhIw…"
1148,Wed Jun 24 16:11:20 +0000 2015,New York,Lincoln Chafee,"""Some have suggested that gay rights and human rights are separate and distinct—in fact, they are one and the same.""
https://t.co/Vc5v7namo9"
1149,Wed Jun 24 14:12:58 +0000 2015,New York,Lincoln Chafee,Is hanging out with Hillary on your bucket list? Enter to dine with the woman herself! → http://t.co/M49GL2exYk http://t.co/6xu1Zwdsj8
1150,Wed Jun 24 12:51:42 +0000 2015,New York,Lincoln Chafee,All love is equal. It's time for marriage equality. http://t.co/U292Ryn5aI
1151,Wed Jun 24 00:36:44 +0000 2015,New York,Lincoln Chafee,"""We can’t hide from hard truths about race and justice.""—Hillary http://t.co/f5xPbe3NVe"
1152,Tue Jun 23 23:19:33 +0000 2015,New York,Lincoln Chafee,"Hillary in Florissant, Missouri today: http://t.co/9HlQf4F56n"
1153,Tue Jun 23 20:12:13 +0000 2015,New York,Lincoln Chafee,http://t.co/x0YqqEkWUW
1154,Tue Jun 23 19:48:23 +0000 2015,New York,Lincoln Chafee,"Live now: Hillary is with community leaders in Florissant, MO for a conversation on race and strengthening families. http://t.co/z3E2WHrAVE"
1155,Tue Jun 23 00:42:11 +0000 2015,New York,Lincoln Chafee,Seams like fun. http://t.co/JWpM0j4M0z http://t.co/GYZxqQdbEu
1156,Mon Jun 22 21:58:56 +0000 2015,New York,Lincoln Chafee,".@nikkihaley is right 2 call for removal of a symbol of hate in SC. As I’ve said for years, taking down Confederate flag is long overdue. –H"
1157,Mon Jun 22 19:10:15 +0000 2015,New York,Lincoln Chafee,"Couldn't make it to NYC for Hillary's official campaign launch? This video is the next best thing.
https://t.co/fBhptMdexi"
1158,Mon Jun 22 18:18:15 +0000 2015,New York,Lincoln Chafee,A great cap and a bright future! Congratulations! https://t.co/RWTHV6iLLk
1159,Mon Jun 22 16:56:51 +0000 2015,New York,Lincoln Chafee,New friends make for the best dinner parties. Enter for a chance to have a meal with Hillary: http://t.co/kZTqPOirhn http://t.co/HiFtE3cvn3
1160,Mon Jun 22 13:03:19 +0000 2015,New York,Lincoln Chafee,"""Despite our best efforts and our highest hopes, America’s long struggle with race is far from finished.""—Hillary http://t.co/U8WFW0eemG"
1161,Sun Jun 21 22:13:26 +0000 2015,New York,Lincoln Chafee,A little encouragement from dad can go a long way. From Natalie in Florida: http://t.co/42RGMPtG8Z
1162,Sun Jun 21 20:10:17 +0000 2015,New York,Lincoln Chafee,"A world with no ceilings: sponsored in part by dads everywhere.
https://t.co/anGn1uY7nA"
1163,Sun Jun 21 19:06:06 +0000 2015,New York,Lincoln Chafee,Hillary's supporters have supporters of their own. Here's some of the best fatherly advice you've passed along. http://t.co/YhvZBwW7wU
1164,Sun Jun 21 17:46:06 +0000 2015,New York,Lincoln Chafee,"RT @dominiclm_: My Papa is 92 years old and has never voted, but today he registered to vote so he could vote for @HillaryClinton! I'm so p…"
1165,Sun Jun 21 15:27:27 +0000 2015,New York,Lincoln Chafee,"Happy Father's Day, @billclinton! Doesn't this feel like yesterday? -H http://t.co/Vx4tJdiTJc"
1166,Sun Jun 21 14:05:53 +0000 2015,New York,Lincoln Chafee,Happy Father's Day. http://t.co/Ju1DddRjKO
1167,Sat Jun 20 23:54:38 +0000 2015,New York,Lincoln Chafee,"""Race remains a deep fault line in America."" http://t.co/U8WFW0eemG http://t.co/iT2NFh3sEQ"
1168,Sat Jun 20 19:28:02 +0000 2015,New York,Lincoln Chafee,Read Hillary's remarks on the need to confront systemic racism in America &amp; move forward together: http://t.co/U8WFW0eemG
1169,Sat Jun 20 16:52:12 +0000 2015,New York,Lincoln Chafee,http://t.co/34QJ6JWfqi
1170,Sat Jun 20 16:34:56 +0000 2015,New York,Lincoln Chafee,Watch live: Hillary on the Charleston massacre and confronting the unacceptable realities of racism in America. http://t.co/XEt40Ucd4A
1171,Sat Jun 20 16:19:17 +0000 2015,New York,Lincoln Chafee,"RT @AnatoleJenkins: Alexis just registered to vote! She ready to ""crack every last glass ceiling"" w her mom,grandmother&amp; @HillaryClinton! h…"
1172,Sat Jun 20 14:19:56 +0000 2015,New York,Lincoln Chafee,What's better than a pantsuit tee? A pantsuit tee signed by Hillary. Your chance to win → http://t.co/GfXrTvf0ot http://t.co/y1I8iLp1e3
1173,Fri Jun 19 22:12:26 +0000 2015,New York,Lincoln Chafee,"Change can come—sometimes, even in the form of a $10 bill. #TheNew10 http://t.co/Zyk7oHojJ8"
1174,Fri Jun 19 21:30:25 +0000 2015,New York,Lincoln Chafee,"RT @soofle21: Proud supporter of the @HillaryClinton 2016 campaign! Let's do this, America. We deserve a win! 🇺🇸😁 http://t.co/O7BUGLiXiU"
1175,Fri Jun 19 21:00:56 +0000 2015,New York,Lincoln Chafee,".@Pontifex is right—climate change is a moral crisis that disproportionately harms the neediest among us. We need leadership, not denial. -H"
1176,Fri Jun 19 18:56:16 +0000 2015,New York,Lincoln Chafee,Welcome news: The Iowa Supreme Court has ruled to protect women's ability to access safe &amp; legal abortion throughout the state. -H
1177,Fri Jun 19 18:46:07 +0000 2015,New York,Lincoln Chafee,RT @kgrohh: .@ChrisGarretty training our Manchester @HillaryClinton volunteer team! Signing up supporters for @HillaryforNH http://t.co/BAQ…
1178,Fri Jun 19 17:55:38 +0000 2015,New York,Lincoln Chafee,"150 years ago today, freedom triumphed over injustice. This Juneteenth, we recognize how far we've come &amp; how far we have to go. -H"
1179,Fri Jun 19 17:38:05 +0000 2015,New York,Lincoln Chafee,"""No vet should have to wait in line for weeks or months to get the care you earned with your service.""—Hillary in NV http://t.co/tYS3ceyv3b"
1180,Fri Jun 19 15:20:41 +0000 2015,New York,Lincoln Chafee,What's the most important lesson a dad in your life taught you? http://t.co/rPIZ94xyQD
1181,Fri Jun 19 14:29:00 +0000 2015,New York,Lincoln Chafee,RT @BrynneCraig: While we have made progress its important to remain committed to the elimination of injustices &amp; work towards full equalit…
1182,Fri Jun 19 13:35:50 +0000 2015,New York,Lincoln Chafee,RT @ChelseaClinton: Up late working and this is the perfect accompaniment. Thank you mom! https://t.co/nGqjQjughT
1183,Fri Jun 19 12:36:10 +0000 2015,New York,Lincoln Chafee,"Last weekend, Hillary laid out her plans for America. Here's what you had to say on @Genius: http://t.co/1JZFArl2q1 http://t.co/P1bTcYtRqZ"
1184,Thu Jun 18 23:56:22 +0000 2015,New York,Lincoln Chafee,Wishing a blessed Ramadan to all those who have embarked on the month of fasting.
1185,Thu Jun 18 23:50:30 +0000 2015,New York,Lincoln Chafee,"RT @HillaryforNV: ""I will guarantee as president that the Post-9/11 GI Bill will be there for future generations."" —Secretary Clinton #Hill…"
1186,Thu Jun 18 23:32:00 +0000 2015,New York,Lincoln Chafee,"RT @HillaryforNV: ""I don’t care where you live, no vet should have to wait weeks and months to get the care you earned with your service"" —…"
1187,Thu Jun 18 20:50:14 +0000 2015,New York,Lincoln Chafee,http://t.co/6jgWpuvsDW
1188,Thu Jun 18 04:38:05 +0000 2015,New York,Lincoln Chafee,Heartbreaking news from Charleston - my thoughts and prayers are with you all. -H
1189,Wed Jun 17 23:21:16 +0000 2015,New York,Lincoln Chafee,RT @mintimm: Thanks @NationalNow for your continued commitment to organizing women activists!  https://t.co/8tGaFYDks3
1190,Wed Jun 17 21:54:06 +0000 2015,New York,Lincoln Chafee,RT @johnpodesta: Today @HillaryClinton unveils a plan to promote youth employment &amp; build a brighter future for our economy. http://t.co/pq…
1191,Wed Jun 17 20:58:15 +0000 2015,New York,Lincoln Chafee,"Hillary just called for a $1,500 tax credit to encourage businesses to invest in workers' skills: http://t.co/urn04KnbWJ"
1192,Wed Jun 17 19:36:04 +0000 2015,New York,Lincoln Chafee,"RT @HillaryforSC: Hillary: ""Today, I’m calling for a new $1,500 tax credit that creates incentives for more businesses to invest in apprent…"
1193,Wed Jun 17 19:33:06 +0000 2015,New York,Lincoln Chafee,"RT @HillaryforSC: ""I want to be a president for both the successful and the struggling, and right now the struggling need more help."" -Hill…"
1194,Wed Jun 17 19:19:56 +0000 2015,New York,Lincoln Chafee,RT @HillaryforSC: Happening now: Hillary's discussing how job training and apprenticeships can help Americans get ahead. http://t.co/Tm1GV0…
1195,Wed Jun 17 18:51:05 +0000 2015,New York,Lincoln Chafee,Your first job can have a big impact on your life. Read about Hillary's plan to create jobs and invest in workers: http://t.co/kCEAUpAG2s
1196,Wed Jun 17 18:19:50 +0000 2015,New York,Lincoln Chafee,"RT @HillaryforSC: Glenn was 2nd in line to hear #HillaryInSC: ""She fights for the middle class. She's going to champion a lot for us."" http…"
1197,Wed Jun 17 17:31:41 +0000 2015,New York,Lincoln Chafee,Here's how Hillary's fighting to make the economy work for all Americans—not just those at the top: http://t.co/Y6XqN6gdYW
1198,Wed Jun 17 15:00:51 +0000 2015,New York,Lincoln Chafee,RT @HillaryforSC: Hillary's here to talk about the power of good training. What's one thing you learned at your first job? #HillaryinSC htt…
1199,Wed Jun 17 13:10:44 +0000 2015,New York,Lincoln Chafee,"Step 1: Plug in headphones.
Step 2: Press play. http://t.co/dL7vGv4gGi http://t.co/cRM22LIdAG"
1200,Tue Jun 16 22:10:18 +0000 2015,New York,Lincoln Chafee,RT @AlexBybeeNV: Baby niece watching @HillaryClinton's launch speech. She's in! #Hillary2016 http://t.co/7Rajef8pS6
1201,Tue Jun 16 21:18:05 +0000 2015,New York,Lincoln Chafee,RT @cooley_claire: Ahhh!!!! Best. Day. Ever. #Hillary2016 http://t.co/0sgIqqsrLl
1202,Tue Jun 16 20:31:03 +0000 2015,New York,Lincoln Chafee,"""I want to wage and win Four Fights for you."" Read about the policies behind Hillary's vision: http://t.co/6hDhq8i27j http://t.co/dWE7gjJMpP"
1203,Tue Jun 16 18:23:07 +0000 2015,New York,Lincoln Chafee,"If you have to miss school, make sure you have a note. http://t.co/JAZEZFAWwP"
1204,Tue Jun 16 15:54:44 +0000 2015,New York,Lincoln Chafee,"Hillary told her story and shared her vision for the future—now, add your notes using @Genius: http://t.co/dVieJ1NOpa"
1205,Tue Jun 16 14:40:02 +0000 2015,New York,Lincoln Chafee,"New York, NY → Sioux City, Des Moines, and Burlington, Iowa: http://t.co/5tO8kOirk3 http://t.co/rMAiha7khD"
1206,Tue Jun 16 13:24:06 +0000 2015,New York,Lincoln Chafee,Hillary in New Hampshire: http://t.co/Zy8GPtT56D
1207,Tue Jun 16 01:56:06 +0000 2015,New York,Lincoln Chafee,RT @billclinton: A proud day I'll never forget. Go @HillaryClinton! #Hillary2016 http://t.co/9lf6pSBazf
1208,Tue Jun 16 00:09:24 +0000 2015,New York,Lincoln Chafee,Accessories are everything. (via @TanyaTaylorNYC on Instagram) http://t.co/wjWURTZNJM
