,date_time,location,name,text
1385,Mon Oct 28 20:15:56 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @PEMA591: @WaterFireProv Salute to Veterans w/ @LincolnChafee @DeptVetAffairs  @RINationalGuard http://t.co/GZ22mskSpo http://t.co/Bkb2b…
1386,Mon Oct 28 19:34:10 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @QuonsetRI: Gov visits one of our 175 gr8 companies MT @LincolnChafee: Congrats Unetixs Vascular on 25 yrs manufacturing in RI http://t.…
1387,Mon Oct 28 18:11:21 +0000 2013,Rhode Island,Hillary Rodham Clinton,"Congratulations to North Kingstown's Unetixs Vascular on 25 yrs manufacturing in RI, ongoing med innovation http://t.co/gFAd75yhAN"
1388,Mon Oct 28 14:05:26 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @NatlParkService: Entrance is free to all national parks for all visitors the weekend of Nov 9-11 to commemorate Veterans Day. http://t.…
1389,Mon Oct 28 14:00:52 +0000 2013,Rhode Island,Hillary Rodham Clinton,".@WaterFireProv on November 9 will salute our veterans and their families, paying tribute to their extraordinary service to our country"
1390,Mon Oct 28 13:45:54 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @BCBSRI: Free flu shot clinic TODAY from 4-6pm in Providence at the Salvation Army, 386 Broad Street. #flu"
1391,Fri Oct 25 20:09:45 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @WhiteHouse: Right now: President Obama speaks in Brooklyn about the next generation of middle-class American entrepreneurs —&gt; http://t.…
1392,Fri Oct 25 19:51:16 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @americorps: Did you help rebuild after #HurricaneSandy? http://t.co/aVmSZgHp2o Share your #FEMACorpsFriday story! http://t.co/XsYZfE95Jt
1393,Fri Oct 25 18:28:17 +0000 2013,Rhode Island,Hillary Rodham Clinton,Green Infrastructure provides critical stormwater protection for RI's environment @EPA @RhodeIslandDEM http://t.co/3XIqfVD54O
1394,Fri Oct 25 18:24:03 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @RhodeIslandDEM: Dir. Coit, EPA Admin. McCarthy, Sen. Reed and Sen. Whitehouse meeting with ECRI on climate change. http://t.co/9PSdWA7v…"
1395,Fri Oct 25 16:19:20 +0000 2013,Rhode Island,Hillary Rodham Clinton,"Celebrating a landmark expansion of broadband across RI that will serve our schools, libraries and hospitals http://t.co/YAYZnvYx5m"
1396,Fri Oct 25 16:12:47 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @OSHEANKevin: Gov @LincolnChafee joins @osheanRI, #RI's delegation, friends, &amp; partners to celebrate #RI's state of the art fiber networ…"
1397,Fri Oct 25 16:12:22 +0000 2013,Rhode Island,Hillary Rodham Clinton,"Cyber-infrastructure provides fuel to grow our knowledge-based economy, expand digital literacy and foster social equity @osheanRI #Beacon2"
1398,Fri Oct 25 16:01:14 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @osheanRI: We don't need to just look back in RI history for innovation, we can look forward. #beacon2 Helps RI innnovate. http://t.co/n…"
1399,Thu Oct 24 18:52:45 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @SenWhitehouse: Glad to announce $150k federal grant to reduce gang &amp; #gunviolence in Providence, #RI: http://t.co/KWDorew6uq"
1400,Thu Oct 24 18:10:04 +0000 2013,Rhode Island,Hillary Rodham Clinton,.@URINews among prestigious higher ed institutions to receive #P3 @EPA funding for innovative student projects dedicated to #sustainability
1401,Thu Oct 24 17:27:35 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @usedgov: ""We have to do more to make college more accessible &amp; affordable, and it's going to be a lot of hard work."" -@ArneDuncan #214S…"
1402,Thu Oct 24 17:21:36 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @risierraclub: Congratulations RI for leading the way to a clean vehicle future. @LincolnChafee @FossilFreeRI http://t.co/R6bbxuYxWq
1403,Thu Oct 24 14:43:23 +0000 2013,Rhode Island,Hillary Rodham Clinton,Pleased to join Govs. from 7 states in pact to put 3.3 million zero-emission vehicles on roads within dozen years: http://t.co/qSTlVKSSNm
1404,Wed Oct 23 22:30:42 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @rihumanities: TONIGHT! 10/23 join us @ProvAth1838 for a special edition of @AxSpxRadio to discuss #theheartofthematter report and the f…
1405,Wed Oct 23 22:26:53 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @jessunger: @publichumans Come one, come all to a special @AxSpxRadio panel @ProvAth1838 at 5:30 on the founding of #NEA &amp; #NEH"
1406,Wed Oct 23 22:25:51 +0000 2013,Rhode Island,Hillary Rodham Clinton,Celebrating #humanities on #ActionSpeaks public radio panel @ProvAth1838 http://t.co/Oxuv64PSe8
1407,Wed Oct 23 16:14:10 +0000 2013,Rhode Island,Hillary Rodham Clinton,Excited to be at TEC-RI and ISM of Greater RI Joint Energy Symposium http://t.co/P5u5ziP0A5
1408,Wed Oct 23 15:57:39 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @kippworks: Exciting day: I'm curating #oneroommuseum @ RISD Museum &amp; panelist on @AxSpxRadio with Governor @LincolnChafee. Great day fo…
1409,Wed Oct 23 15:23:32 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @rihumanities: Photos from the 2013 Celebration of the #humanities are up on FB! Thanks to all who joined us! http://t.co/1iwxU1Pw5z htt…
1410,Wed Oct 23 13:47:20 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @HUDgov: U.S. National Lead Poisoning Prevention Week Goes Global  (October 20 – 26, 2013) read about it @HUDgov, http://t.co/2gD0vWT0UA"
1411,Tue Oct 22 19:48:38 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @SecretaryJewell: My colleagues @BOEM_DOI are helping make places like RI &amp; MA a new hub for clean American-made #energy SJ @AWEA #wind …
1412,Tue Oct 22 14:01:54 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @Voices4Service: ""@AmeriCorps members will be changing lives, improving communities &amp; making #RI a better place to live and work"" -@Linc…"
1413,Tue Oct 22 14:01:12 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @energyZayas: Here at @AWEA  #Offshore 2013 in Providence, RI.  Come see the DOE booth #401 #AWEA"
1414,Tue Oct 22 13:59:51 +0000 2013,Rhode Island,Hillary Rodham Clinton,"Delighted to speak to @AWEA's Annual #Offshore Wind Conference, share in mission for wind, renewable energy http://t.co/O3OjtIJAcT"
1415,Tue Oct 22 13:21:16 +0000 2013,Rhode Island,Hillary Rodham Clinton,"@SecretaryJewell @AWEA, looking forward to joining you this AM!"
1416,Tue Oct 22 13:19:29 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @WomensFundRI: Thank you Gov @LincolnChafee for keeping your pledge to increase the number of women in Government http://t.co/VLwt0gy9GZ
1417,Mon Oct 21 19:13:32 +0000 2013,Rhode Island,Hillary Rodham Clinton,Saluting our @AmeriCorps members for their commitment to service on opening day http://t.co/AfKNwLG6Ds
1418,Mon Oct 21 17:54:34 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @buylocalri: Congrats to @Arcadeprov and all the great local biz inside on the ""soft opening"" today @LuniacGlamour @nharvestcoffee @TheR…"
1419,Mon Oct 21 17:54:19 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @rihumanities: This Wednesday, October 23, please join us at The Providence Athenaeum for a very special edition of Action... http://t.c…"
1420,Mon Oct 21 16:38:26 +0000 2013,Rhode Island,Hillary Rodham Clinton,Proud of findings from RIGAP Report showing increasing number of women leaders across our state government http://t.co/U9vfam39Rp
1421,Mon Oct 21 14:48:57 +0000 2013,Rhode Island,Hillary Rodham Clinton,At Arcade in Providence where local stores and businesses will continue to revitalize Rhode Island http://t.co/auFvuxPQLq
1422,Mon Oct 21 12:52:28 +0000 2013,Rhode Island,Hillary Rodham Clinton,"This AM w/Rhode Island Marine Trades Association, furthering our commitment to solar @RIMarineTrades http://t.co/l9MiCu2yYR"
1423,Fri Oct 18 16:29:14 +0000 2013,Rhode Island,Hillary Rodham Clinton,Excited to highlight increased # of women appointed to high-level staff and cabinet positions w/@WomensFundRI @EqualityInSight Mon. @ 11 am
1424,Fri Oct 18 16:28:46 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @WomensFundRI: We are prepping for Monday w/ @EqualityInSight &amp; Gov @LincolnChafee &gt;&gt; New #RIGAP report release http://t.co/9UvgeZGISy #…
1425,Fri Oct 18 15:09:05 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @Serve_RI: #AmeriCorpsOpeningDay is almost here!! How will you connect with other members? @CollegeUnbound &amp; the AmeriCorps Meet &amp; Greet…
1426,Thu Oct 17 18:51:33 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @RhodeIslandEMA: At the 2013 Rhode to Success Summit &amp; Expo, speaking about the new @fema guidelines pertaining to flood insurance. http…"
1427,Thu Oct 17 15:29:17 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @WhiteHouse: President Obama: ""I have a simple message for all the dedicated and patriotic federal workers...thank you for your service.…"
1428,Thu Oct 17 13:29:14 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @SecretaryJewell: Happy to have great @interior colleagues back supporting tribes, science, energy, water and America’s great outdoors! …"
1429,Thu Oct 17 13:28:09 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @BroadbandRI: Yowzah. Look at all the FREE #diglit skills classes @provlib The wonderful sound of the digital divide closing… http://t.c…
1430,Wed Oct 16 18:58:14 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @RIFoundation: Here's a free workshop to help nonprofits find additional sources of funding. Oct. 22 at the @provlib http://t.co/GUk9VUp…
1431,Tue Oct 15 19:06:35 +0000 2013,Rhode Island,Hillary Rodham Clinton,Beautiful view of Warwick w/Mayor Avedisian to tour the City Hall Restoration Project http://t.co/qBAxggIwFt
1432,Tue Oct 15 16:45:11 +0000 2013,Rhode Island,Hillary Rodham Clinton,Pleased to join @BrownUniversity's health care showcase highlighting medical innovation throughout RI http://t.co/bVMZ4wOQTg
1433,Tue Oct 15 13:33:48 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @rihumanities: Thank you @LincolnChafee for your inspired remarks and joining us for the festivities! Here's to 40 more!
1434,Fri Oct 11 15:07:41 +0000 2013,Rhode Island,Hillary Rodham Clinton,"40th anniversary of RI Council on the Humanities, an inspiring intellectual lifeblood of RI @rihumanities http://t.co/zSzLcSujvm"
1435,Fri Oct 11 14:14:44 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @WaterFireProv: Inside Waterfire: Flames of Hope: A Celebration of Life at WaterFire on October 12th http://t.co/ti0gXxY7iV #waterfire @…
1436,Fri Oct 11 14:14:40 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @gloriagemma: Rest up! We have an exciting weekend in store for you! See you at Flames of Hope: A Celebration of Life in... http://t.co/…
1437,Thu Oct 10 21:12:22 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @BarackObama: Americans are discovering how @Obamacare can help. Here are a few examples: http://t.co/87g3ur0uMb
1438,Thu Oct 10 21:10:07 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @RhodeIslandDEM: DEM accepting applications from municipalities for open space recreation acquisition and development grants. http://t.c…
1439,Thu Oct 10 14:52:35 +0000 2013,Rhode Island,Hillary Rodham Clinton,This AM I signed proclamation for #Arts and #Humanities Month in October @rihumanities @risca1967 http://t.co/1jRz7Zh8Fh
1440,Thu Oct 10 14:26:34 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @ProvFirefighter: Thank you Governor @LincolnChafee for walking with @PSburnsurvivors at last night's Remembrance Walk. http://t.co/yOsa…
1441,Wed Oct 09 22:19:57 +0000 2013,Rhode Island,Hillary Rodham Clinton,Walking for burn victims and survivors with the @PSBurnSurvivors as this impt group convenes annual conf http://t.co/yso2M8T7zj
1442,Wed Oct 09 17:36:21 +0000 2013,Rhode Island,Hillary Rodham Clinton,International Walk to School Day at Paul Cuffee Lower School with next generation of Rhode Island http://t.co/dtio9Sg2wf
1443,Wed Oct 09 14:34:50 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @RIHospital: Major #NIH grant news being announced today at a 10 am press conf in @HasbroChildrens Lower Lobby. It’s a biggie! Stay tune…
1444,Wed Oct 09 14:34:09 +0000 2013,Rhode Island,Hillary Rodham Clinton,Honored to join Lifespan CEO as we celebrate @RIHospital's @NIH grant award for cardiovascular research http://t.co/pvTKDM2FXv
1445,Tue Oct 08 19:19:23 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @randyrisca: Had a great visit to Bristol today with @LincolnChafee to see two companies doing great work in the creative sector http://…
1446,Tue Oct 08 14:45:58 +0000 2013,Rhode Island,Hillary Rodham Clinton,Tour of Amaral Custom Fabrications in Bristol commences celebration of #Arts and #Humanities Month in RI http://t.co/MkHiHWU6pI
1447,Tue Oct 08 13:30:17 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @RhodeIslandEMA: Install smoke alarms in every bedroom &amp; on every level of the home, including the basement. Test alarms at least monthl…"
1448,Tue Oct 08 13:29:39 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @OurBackyardRI: Entrepreneurial spirit spreads in #ourbackyardri. @disantopriest latest to open resource center for start-ups  http://t.…
1449,Mon Oct 07 21:05:05 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @SenJackReed: Our nation’s creditworthiness isn’t a bargaining chip. Brinksmanship undermines U.S. economy &amp; could trigger financial cri…
1450,Mon Oct 07 17:46:20 +0000 2013,Rhode Island,Hillary Rodham Clinton,Excited for visit tmr to sites in Bristol w/arts impact as we celebrate Arts and Humanities Month and RI's contribution to creative economy
1451,Mon Oct 07 17:44:22 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @rihumanities: This Thursday, October 10th, we are celebrating 40 years of supporting public humanities projects across Rhode... http://…"
1452,Mon Oct 07 13:39:45 +0000 2013,Rhode Island,Hillary Rodham Clinton,Boat touring our Rhode Island Shellfish Management Plan Project this AM with @RhodeIslandDEM http://t.co/HFYKctIyy9
1453,Thu Oct 03 20:42:18 +0000 2013,Rhode Island,Hillary Rodham Clinton,"#Shutdown continues to hurt Rhode Islanders, jeopardize our economic recovery, and I call again for swift conclusion #StopTheShutdown"
1454,Thu Oct 03 20:27:34 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @RIFoundation: Lots of applause for @thesteelyard today. Winner of national award for urban excellence. http://t.co/7TR9Kz8LLG
1455,Thu Oct 03 20:14:21 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @RhodyFootball: Saturday's game will be Rhody Football's 1,000th game in program history.  It will also mark the 98th meeting vs @BrownA…"
1456,Thu Oct 03 15:07:21 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @BDH_Sports: FB: Brown, URI players will participate in State House press conference at 11 with @LincolnChafee #governorscup http://t.co…"
1457,Thu Oct 03 15:03:03 +0000 2013,Rhode Island,Hillary Rodham Clinton,.@URINews and @BrownUniversity football face off Sat. in annual Gov's Cup between our native Rams and Bears http://t.co/0DIxOyLhMs
1458,Thu Oct 03 13:58:55 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @WhiteHouse: Watch at 10:40am ET: President Obama's remarks at M. Luis Construction Company —&gt;  http://t.co/hnZyyGUP6c #Shutdown
1459,Thu Oct 03 13:29:22 +0000 2013,Rhode Island,Hillary Rodham Clinton,Meeting with students from Latin America visiting @BrownUniversity this week http://t.co/udOUSFUgJo
1460,Wed Oct 02 20:16:25 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @HealthSourceRI: We'll be at the Hall Library at 1825 Broad St. in Cranston tonight from 6 to 8 to answer your questions about Healthsou…
1461,Wed Oct 02 20:13:57 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @Sebelius: Leslie in RI, who enrolled Tuesday: ""It feels great to know I will soon have insurance”  http://t.co/O6upnhYbvd  #GetCovered"
1462,Wed Oct 02 20:08:34 +0000 2013,Rhode Island,Hillary Rodham Clinton,Sign up for Dept. of Labor and Training's free Oct. workshops designed for RI businesses to prevent workplace fraud: http://t.co/Y2HXvd9ylR
1463,Wed Oct 02 18:50:29 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @LtGovRoberts: Pleased to share good news about @HealthSourceRI with RI businesses at @OSSBE2013 today. #GetCovered http://t.co/5EUj5Trc…
1464,Wed Oct 02 17:09:49 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @WomensFundRI: On the @PellCenter Blog: Hosting @WomensFundRI FMLA 20th Anniversary http://t.co/s1DNKuH0TD @SenJackReed @SenChrisDodd @E…
1465,Wed Oct 02 14:29:10 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @BroadbandRI: Is your RI #library a Champion for Change http://t.co/QYjQNItHYu We can help with any #diglit needs of patrons! @healthsou…
1466,Tue Oct 01 21:19:18 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @HealthSourceRI: Got questions about how Healthsource RI can help you? You can call our Contact Center at 1-855-840-4774 until 9 p.m.
1467,Tue Oct 01 21:18:25 +0000 2013,Rhode Island,Hillary Rodham Clinton,Welcoming to Rhode Island the North American Association of State and Provincial Lotteries for annual conf http://t.co/Vq1xLXhwU5
1468,Tue Oct 01 17:41:14 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @Simas44: Huge day one traffic to http://t.co/v1f3Ukk4lz. 1 million so far. For the first time, people can compare &amp; choose plans w/out …"
1469,Tue Oct 01 14:50:32 +0000 2013,Rhode Island,Hillary Rodham Clinton,Enroll in affordable expanded plans @HealthSourceRI by Web: http://t.co/clLaSsYz2n – or telephone 855-840-4774 for specialists #GetCovered
1470,Tue Oct 01 14:44:46 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @GovPeterShumlin: I am deeply disappointed in those who are using health care reform as a political tool and driving our federal... http…
1471,Tue Oct 01 14:44:33 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @BarackObama: Despite the shutdown, the new health insurance marketplace opens for business as planned on October 1. #GetCovered"
1472,Mon Sep 30 21:40:36 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @CNNOpinion: .@Pontifex inspires us to do more good, op-ed by Governor @LincolnChafee http://t.co/sP2pmML7V1"
1473,Mon Sep 30 21:00:27 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @HealthSourceRI: Just launched our new media campaign. See the commercial here:  http://t.co/SwdN98hdID
1474,Mon Sep 30 20:15:36 +0000 2013,Rhode Island,Hillary Rodham Clinton,Prepping for @HealthSourceRI roll-out tmr with @LtGovRoberts that will expand care across RI @HealthCareGov http://t.co/LJQA5ZLZsF
1475,Mon Sep 30 20:12:58 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @LtGovRoberts: With @LincolnChafee, Christy Ferguson for @HealthSourceRI press conf. at @NailProvidence. #GetCovered http://t.co/QYXDIGr…"
1476,Mon Sep 30 15:55:46 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @OSSBE2013: .@LtGovRoberts will be speaking at the Expo about @HealthSourceRI at noon. There will be many seminars thru the day. http://…
1477,Mon Sep 30 15:50:41 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @WhiteHouse: FACT: 83% of uninsured Americans say they'll sign up for health insurance during the 6-month #Obamacare enrollment period. …
1478,Mon Sep 30 14:29:39 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @Sebelius: RT and help me say thank you to the 900+ organizations and businesses nationwide helping Americans #GetCovered! http://t.co/0…
1479,Mon Sep 30 14:26:55 +0000 2013,Rhode Island,Hillary Rodham Clinton,Recycling checks to municipalities strengthen Rhode Island's communities and protect our environment http://t.co/Tc8eU95Fm6
1480,Fri Sep 27 19:43:33 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @NatlParkService: Entry to all national parks is FREE tomorrow for @PublicLandsDay! How will you support &amp; celebrate? http://t.co/D2f1YS…
1481,Fri Sep 27 18:46:46 +0000 2013,Rhode Island,Hillary Rodham Clinton,"Tmr and Sun. we're celebrating RI Plug In Weekend, with deployment of fifty charging stations throughout the state: http://t.co/tPMr8iDbHa"
1482,Fri Sep 27 15:06:34 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @CVSCaremarkFYI: Congrats to @Yearup's Gerald Chertavian, Youth Jobs+ Champion of Change, here w/ CVS Caremark intern Liany Santos. http…"
1483,Fri Sep 27 14:05:04 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @USNavy: LIVE NOW: Watch the #USNavy’s newest Sailors graduate from boot camp http://t.co/Q2Z8h4tX4S
1484,Thu Sep 26 18:24:42 +0000 2013,Rhode Island,Hillary Rodham Clinton,Touring East Side Tunnel with terrific team http://t.co/7vRyPK8hjB
1485,Thu Sep 26 15:04:30 +0000 2013,Rhode Island,Hillary Rodham Clinton,Encouraging RI to listen to President @BarackObama's live remarks @WHLive on #ACA as cornerstone of middle class security @HealthSourceRI
1486,Thu Sep 26 14:59:49 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @WhiteHouse: President Obama: ""In the United States of America, health care is not a privilege for a fortunate few—it is a right."" #Obam…"
1487,Thu Sep 26 14:09:25 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @RIFoundation: Busy day for #makeithappenri. Digital City kicks off http://t.co/QVbSFlOMif &amp; grant for design &amp; manufact'ing center http…
1488,Wed Sep 25 23:30:04 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @NewHarborGroup: At Eagle Scout event @LincolnChafee recounts his father's telling of how he saved a young Bruce Sundlun who had fallen …
1489,Wed Sep 25 23:16:30 +0000 2013,Rhode Island,Hillary Rodham Clinton,Congratulations to George Shuster who received Outstanding Eagle Scout Award and to the new Eagle Scouts http://t.co/cxWWlX6ihU
1490,Wed Sep 25 19:59:09 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @NAADACorg: NAADAC encourages members to participate! MT 9/26 #ACA themed #RecoveryMonth Twitterchat 4pm Michael Botticelli guest-hostin…
1491,Wed Sep 25 19:56:58 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @HHSGov: Getting covered in 4 steps. Create an account. Apply. Pick a plan. Enroll. Get ready today! http://t.co/KewPiZKux4 #GetCovered …
1492,Wed Sep 25 19:02:14 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @risca1967: Pleased to have talked over lunch with @LincolnChafee and our state's regional tourism directors about 'The State of the Art…
1493,Wed Sep 25 14:35:34 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @carenewengland: Expanding services for mental health care in RI @butlerhospital http://t.co/TxyMnJSSr4
1494,Wed Sep 25 14:31:22 +0000 2013,Rhode Island,Hillary Rodham Clinton,Dedicating @ButlerHospital's new Patient Care Center w/continued critical treatment for RIers #RecoveryMonth http://t.co/7VZfxqq0hz
1495,Wed Sep 25 13:25:45 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @LtGovRoberts: Helping #smallbusiness #GetCovered last night at sixteen on center in Tiverton. @sixteenoc @HealthSourceRI http://t.co/Fs…
1496,Wed Sep 25 12:32:13 +0000 2013,Rhode Island,Hillary Rodham Clinton,Great crowd this AM @ProvBusNews Summit where we're talking expanded benefits soon launching in Rhode Island http://t.co/xTJUocvA3k
1497,Tue Sep 24 19:54:49 +0000 2013,Rhode Island,Hillary Rodham Clinton,Touring Jaswell's Farm on beautiful day in Rhode Island! #DiscoverBeautifulRI http://t.co/Pc1D3WxPRE
1498,Tue Sep 24 18:01:53 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @nationalservice: RT @usdol: @studentvets, @DeptVetAffairs + more will join #VetsJobsChat on education options TMRW 9/25,3-4pm ET. http:…"
1499,Tue Sep 24 17:06:18 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @WhiteHouse: Great news: The Senate just confirmed the 1st openly gay judge to a U.S. Court of Appeals —&gt; http://t.co/vO4k1IhkoP #Equali…
1500,Tue Sep 24 15:22:09 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @myrwu: RWU alum Joseph McKenna '11 to be honored as a Champion of Change at the White House! Watch live at 1:30... http://t.co/z5Ur32TD…
1501,Tue Sep 24 13:43:26 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @RIFoundation: Working with @riedc, @rhodemapri to develop action-oriented blueprint for improving RI's economy. http://t.co/6nsduIy5eF …"
1502,Mon Sep 23 19:48:13 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @LaborSec: Building human capital is critical to continuing our recovery &amp; unleashing the economy’s full potential.
1503,Mon Sep 23 18:58:48 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @FRNetwork: First keynote of #moc2013: @PJK4brainhealth shares his journey from #addiction to advocacy. http://t.co/Wox2GevCOO
1504,Mon Sep 23 17:41:15 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @URINews: Join in the celebration of the fall season w/ some of @URIOutreach's programs &amp; events: http://t.co/MlrPfigqXf
1505,Mon Sep 23 16:17:17 +0000 2013,Rhode Island,Hillary Rodham Clinton,Welcoming participants of 2013 Northeast Regional National Correctional Industries Association conference http://t.co/THzTrhm5Iy
1506,Mon Sep 23 15:17:39 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @SenJackReed: With support from @LincolnChafee @SenWhitehouse #RI wins $5.8M family health grant for nurses &amp; social workers to home vis…
1507,Mon Sep 23 15:04:01 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @USDOL: Don't miss our #VetsJobsChat on all things education this Wed. 3-4 pm EDT with @deptvetaffairs @studentvets + others! http://t.c…
1508,Mon Sep 23 15:01:06 +0000 2013,Rhode Island,Hillary Rodham Clinton,Veterans’ Services Strategic Plan Advisory Committee will lead five-year plan to map out essential services for our veterans across RI
1509,Mon Sep 23 13:49:40 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @noaaocean: Today kicks off National Estuaries Week! Show your support for our nation's estuaries &amp; participate in an event http://t.co/…
1510,Mon Sep 23 13:26:08 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @RIHEALTH: Boil Water Advisory Issued for Kent County Water Authority, City of Warwick Water -Potowomut section: The Rhod... http://t.co…"
1511,Sat Sep 21 18:26:39 +0000 2013,Rhode Island,Hillary Rodham Clinton,Recognizing importance of ongoing recovery and #RecoveryMonth w/@ONDCP @PJK4brainhealth @samhsagov @RecoveryInRI http://t.co/9VxwopKhlI
1512,Sat Sep 21 15:57:29 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @ONDCP: Today we're in Providence, RI, with @PJK4brainhealth, @samhsagov, @LincolnChafee &amp; many more for @RecoveryInRI . Follow #recover…"
1513,Fri Sep 20 20:49:22 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @CVSCaremarkFYI: CVS Caremark is proud to support a new teaching/learning wing at #URI's College of Pharmacy. http://t.co/Y4bgE486dn
1514,Fri Sep 20 18:26:39 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @WhiteHouse: Obama on Oct 1st: ""Millions of Americans who’ve been locked out of the insurance market will finally be able to afford qual…"
1515,Fri Sep 20 17:28:30 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @SenWhitehouse: Good news for public health! The @EPA just announced #carbon pollution limits for all new power plants: http://t.co/2EEM…
1516,Fri Sep 20 17:22:06 +0000 2013,Rhode Island,Hillary Rodham Clinton,"RT @WhiteHouseCEQ: #ActOnClimate New progress report highlights how the Obama Administration is meeting the challenges of climate change
ht…"
1517,Fri Sep 20 16:04:27 +0000 2013,Rhode Island,Hillary Rodham Clinton,RT @HasbroChildrens: Today we are working together w/ children’s hospitals across U.S. to build a culture of safety &amp; prevent serious harm …
